,time,open,high,low,close,volume,turnover,24h_high,breakout_24h,closed_above_breakout_24h,7d_high,breakout_7d,closed_above_breakout_7d,perf_break24h_h1,perf_break24h_h4,perf_break7d_h1,perf_break7d_h4,perf_break7d_h12,perf_break7d_h24,perf_break24h_h1_from_close,perf_break24h_h4_from_close,perf_break7d_h1_from_close,perf_break7d_h4_from_close,perf_break7d_h12_from_close,perf_break7d_h24_from_close,drawdown_max_h1,drawdown_max_h4,drawdown_max_h12,drawdown_max_h24
2021-04-13 16:00:00,1618329600000,2279.25,2295.8,2269.85,2274.1,7075.68,16090803.888,2280.0,True,False,2280.0,True,False,0.016206140350877113,0.010263157894736882,0.016206140350877113,0.010263157894736882,0.042171052631578984,0.042171052631578984,0.018842619058088875,0.01288421793236893,0.018842619058088875,0.01288421793236893,0.04487489556307998,0.04487489556307998,-0.004124163650323611,-0.025995393221454426,-0.05554458703520891,-0.07155862674125256
2021-04-13 16:58:58,1618333200000,2274.1,2317.0,2273.3,2316.95,4875.51,11296312.8945,2295.8,True,True,2295.8,True,True,-0.012326857740221351,-0.004726021430438349,-0.012326857740221351,-0.004726021430438349,0.029967767227110254,0.015484798327380313,-0.02134271348108497,-0.013811260493320961,-0.02134271348108497,-0.013811260493320961,0.020565830078335783,0.006215067221994472,-0.00035178752033759603,-0.021942746581065077,-0.053405742931269436,-0.06945604854667772
2021-04-13 18:00:08,1618336800000,2316.95,2321.45,2259.75,2267.5,8457.43,19177222.525,2317.0,True,False,2317.0,True,False,-0.007509710832973712,-0.012775140267587358,-0.007509710832973712,-0.012775140267587358,0.032261545101424254,0.00958135520069047,0.014156560088202827,0.008776185226019886,0.014156560088202827,0.008776185226019886,0.05479603087100331,0.03162072767364931,-0.02468762813181114,-0.030578993935993403,-0.07091219059539469,-0.07835732320507553
2021-04-13 18:59:07,1618340400000,2267.5,2305.5,2267.05,2299.6,5342.2,12284923.12,2321.45,False,False,2321.45,False,False,,,,,,,,,,,,,-0.0001984564498345394,-0.003417861080485116,-0.04520396912899669,-0.057618522601984606
2021-04-13 20:00:17,1618344000000,2299.6,2308.3,2285.35,2303.4,4091.43,9424199.862,2321.45,False,False,2321.45,False,False,,,,,,,,,,,,,-0.006196729866063663,-0.01732910071316747,-0.04157244738215338,-0.07077317794399027
2021-04-13 20:59:16,1618347600000,2303.4,2303.4,2278.6,2284.95,3410.23,7792205.0385,2321.45,False,False,2321.45,False,False,,,,,,,,,,,,,-0.010766692715116863,-0.018950247460276154,-0.0401146131805158,-0.07230615611704444
2021-04-13 22:00:26,1618351200000,2284.95,2292.4,2271.15,2287.4,2540.41,5810933.834,2321.45,False,False,2321.45,False,False,,,,,,,,,,,,,-0.006039519464320763,-0.007833869450097218,-0.031488654018687424,-0.06481542265695088
2021-04-13 22:59:25,1618354800000,2287.4,2307.9,2285.65,2301.5,3545.56,8160106.34,2321.45,False,False,2321.45,False,False,,,,,,,,,,,,,-0.0007650607676838332,-0.007104135699921308,-0.029465768995365956,-0.06581708489988641
2021-04-14 00:00:35,1618358400000,2301.5,2313.7,2293.0,2300.2,3596.97,8273750.394,2321.45,False,False,2321.45,False,False,,,,,,,,,,,,,-0.0036932435368238104,-0.013187051922659097,-0.035411688029545946,-0.06528351075385617
2021-04-14 00:59:34,1618362000000,2300.2,2301.1,2286.4,2296.45,4380.79,10060265.1955,2321.45,False,False,2321.45,False,False,,,,,,,,,,,,,-0.005999478306234122,-0.012629336579427759,-0.03304060516476828,-0.0641465959481783
2021-04-14 02:00:44,1618365600000,2296.45,2298.4,2286.3,2297.8,3956.04,9090188.712,2321.45,False,False,2321.45,False,False,,,,,,,,,,,,,-0.004419865444490251,-0.004702911014827115,-0.021925145333013964,-0.0626183892529773
2021-04-14 02:59:43,1618369200000,2297.8,2355.35,2294.5,2351.1,7394.11,17384292.021,2321.45,True,True,2321.45,True,True,0.023562859419759323,0.0217751836136898,0.023562859419759323,0.0217751836136898,0.01160912360808989,0.06700553533352008,0.01065458721449542,0.008889455999319507,0.01065458721449542,0.008889455999319507,-0.0011483986219215764,0.05354940240738382,-0.001436156323439891,-0.005004787187744799,-0.016559317608147002,-0.06316911828705722
2021-04-14 04:00:53,1618372800000,2351.1,2381.15,2345.0,2376.15,4406.72,10471027.728,2355.35,True,True,2355.35,True,True,0.003927229498800603,-0.002504935572207991,0.003927229498800603,-0.002504935572207991,0.008830959305411163,0.042286708981679966,-0.004860804242156506,-0.011236664351998094,-0.004860804242156506,-0.011236664351998094,0.0,0.03316288954821864,-0.002594530219897031,-0.027561566926119573,-0.03885415337501591,-0.08440729871124147
2021-04-14 04:59:52,1618376400000,2376.15,2396.0,2359.05,2364.6,5289.95,12508615.77,2381.15,True,False,2381.15,True,False,0.004451630514667244,-0.015286731201310329,0.004451630514667244,-0.015286731201310329,-0.02091426411607844,0.037796862860382585,0.011481857396599886,-0.008394654487016793,0.011481857396599886,-0.008394654487016793,-0.014061574896388396,0.045060475344667256,-0.007196515371504285,-0.03781326936430777,-0.04898680638848561,-0.09405971845211791
2021-04-14 06:01:02,1618380000000,2364.6,2408.0,2358.8,2391.75,6249.76,14947863.48,2396.0,True,False,2396.0,True,False,-0.01001669449081803,-0.013564273789649415,-0.01001669449081803,-0.013564273789649415,-0.023706176961602748,0.02829716193656101,-0.008257552001672415,-0.011811435141632695,-0.008257552001672415,-0.011811435141632695,-0.021971359882930985,0.030124385909898684,-0.0024528461473398155,-0.02964560602216016,-0.041254334771208545,-0.0896346105049479
2021-04-14 07:00:01,1618383600000,2391.75,2393.95,2371.95,2372.0,1918.04,4549590.88,2408.0,False,False,2408.0,False,False,,,,,,,,,,,,,-0.008278457196613435,-0.01954635726978154,-0.05042333019755405,-0.0948050590571757
2021-04-14 07:59:00,1618387200000,2372.0,2386.65,2330.95,2349.45,5046.12,11855606.634,2408.0,False,False,2408.0,False,False,,,,,,,,,,,,,-0.01730607082630699,-0.01730607082630699,-0.042516863406408055,-0.07082630691399663
2021-04-14 09:00:10,1618390800000,2349.45,2364.75,2313.85,2344.75,6297.06,14765031.435,2408.0,False,False,2408.0,False,False,,,,,,,,,,,,,-0.01515248249590326,-0.01515248249590326,-0.033326948860371464,-0.058928685437017105
2021-04-14 09:59:09,1618394400000,2344.75,2363.5,2336.9,2363.5,2870.05,6783363.175,2408.0,False,False,2408.0,False,False,,,,,,,,,,,,,-0.003347904893911892,-0.013178377225717066,-0.025205245761808256,-0.05618935920673846
2021-04-14 11:00:19,1618398000000,2363.5,2397.8,2362.3,2394.25,3651.45,8742484.1625,2408.0,False,False,2408.0,False,False,,,,,,,,,,,,,-0.0005077215993229609,-0.02100698117199073,-0.03266342288978202,-0.06071504125237995
2021-04-14 11:59:18,1618401600000,2394.25,2396.95,2351.4,2361.5,6524.11,15406685.765,2408.0,False,False,2408.0,False,False,,,,,,,,,,,,,-0.017897045003654553,-0.03358045316905089,-0.045087188054714344,-0.07277853189934218
2021-04-14 13:00:28,1618405200000,2361.5,2389.3,2351.3,2356.9,4963.33,11698072.477,2408.0,False,False,2408.0,False,False,,,,,,,,,,,,,-0.004319288587761939,-0.010417107770484824,-0.03184416684310812,-0.05814101206860054
2021-04-14 13:59:27,1618408800000,2356.9,2356.9,2293.0,2328.7,14671.5,34165522.05,2408.0,False,False,2408.0,False,False,,,,,,,,,,,,,-0.027111884254741436,-0.027111884254741436,-0.027111884254741436,-0.04701090415376137
2021-04-14 15:00:37,1618412400000,2328.7,2364.95,2320.4,2348.4,4316.21,10136187.564,2408.0,False,False,2408.0,False,False,,,,,,,,,,,,,-0.003564220380469673,-0.015330441877442274,-0.015330441877442274,-0.029608794606432697
2021-04-14 15:59:36,1618416000000,2348.4,2385.6,2340.0,2376.15,5909.99,14043022.7385,2408.0,False,False,2408.0,False,False,,,,,,,,,,,,,-0.003576903423607601,-0.023590529722364202,-0.023590529722364202,-0.037749105774144136
2021-04-14 17:00:46,1618419600000,2376.15,2386.2,2325.0,2331.35,5928.7,13821874.745,2408.0,False,False,2408.0,False,False,,,,,,,,,,,,,-0.021526418786692796,-0.03499358205500498,-0.03499358205500498,-0.04898680638848561
2021-04-14 17:59:45,1618423200000,2331.35,2355.2,2305.0,2339.2,6073.02,14206008.384,2408.0,False,False,2408.0,False,False,,,,,,,,,,,,,-0.011302464237458945,-0.011302464237458945,-0.016449696527762847,-0.027580586355544955
2021-04-14 19:00:55,1618426800000,2339.2,2354.3,2313.0,2337.55,4938.13,11543125.7815,2408.0,False,False,2408.0,False,False,,,,,,,,,,,,,-0.011200410396716749,-0.014620383036935627,-0.019750341997263946,-0.02909114227086172
2021-04-14 19:59:54,1618430400000,2337.55,2376.95,2327.05,2373.35,3283.85,7793725.3975,2408.0,False,False,2408.0,False,False,,,,,,,,,,,,,-0.004491882526576971,-0.01392483583238869,-0.01905841586276237,-0.028405809501401078
2021-04-14 21:01:04,1618434000000,2373.35,2435.95,2373.3,2430.25,11398.74,27701787.885,2408.0,True,True,2408.0,True,True,0.008160299003322297,0.005564784053156184,0.008160299003322297,0.005564784053156184,0.01858388704318937,0.03768687707641196,-0.0010698487809895727,-0.003641600658368443,-0.0010698487809895727,-0.003641600658368443,0.009258306758563933,0.02818640057607242,-2.1067267785925867e-05,-0.028798955063517775,-0.03385509933216757,-0.04306149535466738
2021-04-14 22:00:03,1618437600000,2430.25,2440.0,2414.6,2427.65,5801.39,14083744.4335,2435.95,True,False,2435.95,True,False,-0.0005336726944312187,-0.0030788809294115234,-0.0005336726944312187,-0.0030788809294115234,-0.007984564543607143,0.03883495145631083,0.002883446954874055,0.00032953679484263676,0.002883446954874055,0.00032953679484263676,-0.0045929190781208535,0.042386670236648646,-0.006439666700956729,-0.04824606521962761,-0.056475671227239996,-0.05950005143503751
2021-04-14 22:59:02,1618441200000,2427.65,2446.85,2415.7,2434.65,4408.89,10734104.0385,2440.0,True,False,2440.0,True,False,-0.008913934426229508,0.015163934426229509,-0.008913934426229508,0.015163934426229509,-0.0035040983606558123,0.031885245901639415,-0.006736081161563301,0.017394697389768513,-0.006736081161563301,0.017394697389768513,-0.0013143572998173343,0.03415275296243817,-0.004922455872963678,-0.041439251951475665,-0.05546516178197025,-0.058225032438778204
2021-04-15 00:00:12,1618444800000,2434.65,2453.7,2418.25,2418.25,6826.04,16507071.23,2446.85,True,False,2446.85,True,False,-0.010401127980873294,0.0033103786501011132,-0.010401127980873294,0.0033103786501011132,-0.0029834276723132713,0.03524940229274373,0.0013025948516489573,0.015176263827147655,0.0013025948516489573,0.015176263827147655,0.008808022330197531,0.0474930218132947,-0.006736081161563301,-0.025198693857433268,-0.05818084734972176,-0.060932782946213994
2021-04-15 00:59:11,1618448400000,2418.25,2429.75,2402.0,2421.4,3669.1,8884358.74,2453.7,False,False,2453.7,False,False,,,,,,,,,,,,,-0.006719735345807919,-0.006719735345807919,-0.05179365243461181,-0.054564251007960224
2021-04-15 02:00:21,1618452000000,2421.4,2439.5,2406.45,2428.45,2210.7,5368574.415,2453.7,False,False,2453.7,False,False,,,,,,,,,,,,,-0.006174114148839627,-0.008011893945651313,-0.04807136367390769,-0.05302717436193941
2021-04-15 02:59:20,1618455600000,2428.45,2482.05,2418.65,2477.0,5184.24,12841362.48,2453.7,True,True,2453.7,True,True,0.0005094347312222359,0.006846802787626924,0.0005094347312222359,0.006846802787626924,0.0037290622325468034,0.018787952887476207,-0.0089018974566008,-0.0026241421073879695,-0.0089018974566008,-0.0026241421073879695,-0.005712555510698462,0.009204683084376336,-0.004035495892441569,-0.010891721056640994,-0.050834894685910695,-0.05577631822767602
2021-04-15 04:00:30,1618459200000,2477.0,2480.65,2453.0,2454.95,3018.49,7410242.0255,2482.05,False,False,2482.05,False,False,,,,,,,,,,,,,-0.009689140088817117,-0.030278562777553492,-0.06943883730318934,-0.0742834073475979
2021-04-15 04:59:29,1618462800000,2454.95,2477.95,2450.4,2471.15,1750.83,4326563.5545,2482.05,False,False,2482.05,False,False,,,,,,,,,,,,,-0.0018533982362165125,-0.019756003177254122,-0.06108067374080932,-0.06596875700116085
2021-04-15 06:00:39,1618466400000,2471.15,2483.3,2458.2,2463.8,2763.89,6809672.182,2482.05,True,False,2482.05,True,False,-0.004653411494530804,-0.026409621079349802,-0.004653411494530804,-0.026409621079349802,-0.004351241916963873,-0.025281521323099854,0.00271937657277369,-0.01919798684958202,0.00271937657277369,-0.01919798684958202,0.003023784398084186,-0.01806153096842276,-0.005240475082451601,-0.021245169253181716,-0.0639985431883941,-0.07209194099913
2021-04-15 06:59:38,1618470000000,2463.8,2478.5,2459.55,2470.5,2466.61,6093760.005,2483.3,False,False,2483.3,False,False,,,,,,,,,,,,,-0.0017249776767594772,-0.005438753145547565,-0.05550369348161376,-0.06932380875071036
2021-04-15 08:00:48,1618473600000,2470.5,2491.6,2436.0,2440.05,6921.32,16888366.866,2483.3,True,False,2483.3,True,False,-0.012302178552732324,-0.017617686143438165,-0.012302178552732324,-0.017617686143438165,0.007369226432569455,-0.025168123062054522,0.0052048113768159735,-0.0002049138337329153,0.0052048113768159735,-0.0002049138337329153,0.02522489293252176,-0.007889182598717239,-0.013964784456587736,-0.013964784456587736,-0.039344262295081894,-0.07184780408824125
2021-04-15 08:59:47,1618477200000,2440.05,2461.0,2437.85,2452.75,2031.75,4983374.8125,2491.6,False,False,2491.6,False,False,,,,,,,,,,,,,-0.0009016208684249391,-0.0016598020532366884,-0.01559394274707493,-0.060265158500850464
2021-04-15 10:00:57,1618480800000,2452.75,2461.0,2413.35,2416.5,3021.89,7302397.185,2491.6,False,False,2491.6,False,False,,,,,,,,,,,,,-0.016063602079298783,-0.016063602079298783,-0.02069106105391907,-0.0651309754357354
2021-04-15 10:59:56,1618484400000,2416.5,2438.85,2410.0,2431.45,4366.6,10617169.57,2491.6,False,False,2491.6,False,False,,,,,,,,,,,,,-0.0026898406786674944,-0.0026898406786674944,-0.006000413821642872,-0.05110697289468239
2021-04-15 11:58:54,1618488000000,2431.45,2444.0,2426.2,2439.55,1434.08,3498509.864,2491.6,False,False,2491.6,False,False,,,,,,,,,,,,,-0.002159205412408234,-0.008821896399267852,-0.01211211417055659,-0.056941331304365635
2021-04-15 13:00:04,1618491600000,2439.55,2472.0,2438.25,2467.05,4115.53,10153218.2865,2491.6,False,False,2491.6,False,False,,,,,,,,,,,,,-0.0005328851632473947,-0.012112889672275699,-0.013568076079604993,-0.060072554364534514
2021-04-15 13:59:03,1618495200000,2467.05,2479.25,2452.85,2463.1,5634.11,13877376.341,2491.6,False,False,2491.6,False,False,,,,,,,,,,,,,-0.005755862264648172,-0.023124784661843163,-0.023124784661843163,-0.06568573802719854
2021-04-15 15:00:13,1618498800000,2463.1,2469.95,2449.6,2462.85,5025.72,12377594.502,2491.6,False,False,2491.6,False,False,,,,,,,,,,,,,-0.005480898055296172,-0.014981121351142906,-0.02155819901749824,-0.06418740611424624
2021-04-15 15:59:12,1618502400000,2462.85,2486.0,2456.0,2456.25,5941.43,14593637.4375,2491.6,False,False,2491.6,False,False,,,,,,,,,,,,,-0.0027813305723044073,-0.009988428040684536,-0.02145887894106418,-0.06409241326105931
2021-04-15 17:00:22,1618506000000,2456.25,2461.6,2436.3,2460.35,5189.02,12766805.357,2491.6,False,False,2491.6,False,False,,,,,,,,,,,,,-0.00812213740458008,-0.00812213740458008,-0.018829516539440202,-0.06157760814249364
2021-04-15 17:59:21,1618509600000,2460.35,2475.45,2453.9,2471.25,2158.91,5335206.3375,2491.6,False,False,2491.6,False,False,,,,,,,,,,,,,-0.002621578230739455,-0.009775032007641078,-0.020464568049261247,-0.059889853069685174
2021-04-15 19:00:31,1618513200000,2471.25,2496.95,2463.6,2484.2,4035.54,10025088.468,2491.6,True,False,2491.6,True,False,0.004013485310643763,0.01051533151388677,0.004013485310643763,0.01051533151388677,-0.026890351581313213,-0.024442125541820556,0.007004266967232949,0.013525481040174047,0.007004266967232949,0.013525481040174047,-0.023991627083165573,-0.021536108203848322,-0.0030955993930197635,-0.014142640364188091,-0.024785027819929185,-0.05835103692463321
2021-04-15 19:59:30,1618516800000,2484.2,2503.45,2483.6,2501.6,5279.26,13206596.816,2496.95,True,True,2496.95,True,True,0.0007208794729570804,0.014477662748553272,0.0007208794729570804,0.014477662748553272,-0.030497206592042147,-0.01621978814153267,-0.0011392708666453106,0.012591941157659098,-0.0011392708666453106,0.012591941157659098,-0.03229932842980482,-0.018048448992644746,-0.00024152644714592588,-0.019281861363819194,-0.029868770630383956,-0.044642138314145256
2021-04-15 21:00:40,1618520400000,2501.6,2501.6,2485.0,2498.75,4088.35,10215764.5625,2503.45,False,False,2503.45,False,False,,,,,,,,,,,,,-0.006635753118004441,-0.01906779661016942,-0.03661656539814515,-0.039814518708026825
2021-04-15 21:59:39,1618524000000,2498.75,2544.5,2491.05,2530.55,12245.48,30987799.414,2503.45,True,True,2503.45,True,True,0.005732089716191801,-0.004373963929776835,0.005732089716191801,-0.004373963929776835,-0.059557810221893756,-0.0330543849487707,-0.005038430380747268,-0.015036256940190939,-0.005038430380747268,-0.015036256940190939,-0.06962913200687608,-0.043409535476477586,-0.0030815407703851196,-0.014067033516758415,-0.03551775887943972,-0.03871935967983992
2021-04-15 23:00:49,1618527600000,2530.55,2546.0,2507.55,2517.8,5385.85,13560493.13,2544.5,True,False,2544.5,True,False,-0.004480251522892549,-0.017567302023973205,-0.004480251522892549,-0.017567302023973205,-0.06256631951267433,-0.04647278443702103,0.006076733656366561,-0.007149098419254905,0.006076733656366561,-0.007149098419254905,-0.05262530780840416,-0.03636110890459932,-0.009088933235857816,-0.018553278931457695,-0.04123609492007681,-0.050799233368240174
2021-04-15 23:59:48,1618531200000,2517.8,2549.65,2517.8,2533.1,4249.01,10763167.231,2546.0,True,False,2546.0,True,False,-0.013727415553809826,-0.04750589159465821,-0.013727415553809826,-0.04750589159465821,-0.06433621366849968,-0.03260015710919089,-0.008704749121629517,-0.042655244561999026,-0.008704749121629517,-0.042655244561999026,-0.059571276301764675,-0.027673601515929062,0.0,-0.01302724600842012,-0.0323695289538486,-0.04599253316387329
2021-04-16 01:00:58,1618534800000,2533.1,2537.5,2479.3,2511.05,8594.88,21582173.424,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.021238798310370587,-0.021238798310370587,-0.03821404603055534,-0.04999802613398606
2021-04-16 01:59:57,1618538400000,2511.05,2520.65,2487.0,2492.5,3683.03,9179952.275,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.009577666713128047,-0.012644113020449611,-0.029768423567830188,-0.04024212978634443
2021-04-16 02:58:56,1618542000000,2492.5,2512.5,2484.7,2499.8,3529.21,8822319.158,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.0031293881644935536,-0.005295887662988894,-0.022547642928786287,-0.033099297893681046
2021-04-16 04:00:06,1618545600000,2499.8,2500.95,2420.95,2425.05,11152.56,27045515.628,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.031542523401872295,-0.031542523401872295,-0.031542523401872295,-0.035922873829906464
2021-04-16 04:59:05,1618549200000,2425.05,2454.95,2409.55,2423.0,6258.9,15165314.7,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.00639162079132389,-0.00639162079132389,-0.00639162079132389,-0.00639162079132389
2021-04-16 06:00:15,1618552800000,2423.0,2423.8,2370.5,2419.3,10749.13,26005370.209,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.021667354519191086,-0.021667354519191086,-0.021667354519191086,-0.021667354519191086
2021-04-16 06:59:14,1618556400000,2419.3,2432.15,2392.6,2424.6,2772.25,6721597.35,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.011036250155003625,-0.020171123878807994,-0.020171123878807994,-0.020171123878807994
2021-04-16 08:00:24,1618560000000,2424.6,2450.95,2413.15,2420.8,4357.84,10549459.072,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.004722428441804759,-0.022312958838571276,-0.022312958838571276,-0.022312958838571276
2021-04-16 08:59:23,1618563600000,2420.8,2421.1,2363.25,2386.55,7175.77,17125333.8935,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.02377313284864515,-0.02377313284864515,-0.02377313284864515,-0.02377313284864515
2021-04-16 10:00:33,1618567200000,2386.55,2405.65,2349.35,2354.35,6093.16,14345431.246,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.01558735413043945,-0.01558735413043945,-0.01558735413043945,-0.01558735413043945
2021-04-16 10:59:32,1618570800000,2354.35,2385.45,2331.55,2385.3,7214.3,17208269.79,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.009684201584301284,-0.009684201584301284,-0.009684201584301284,-0.009684201584301284
2021-04-16 12:00:42,1618574400000,2385.3,2401.8,2365.0,2382.2,4147.73,9880722.406,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.00851045990022227,-0.022533853184085857,-0.022533853184085857,-0.022533853184085857
2021-04-16 12:59:41,1618578000000,2382.2,2407.65,2300.1,2352.9,15020.55,35341852.095,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.034463940894971,-0.034463940894971,-0.034463940894971,-0.034463940894971
2021-04-16 14:00:51,1618581600000,2352.9,2419.8,2349.4,2408.45,9254.71,22289506.2995,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.0014875260317055547,-0.022440392706872446,-0.022440392706872446,-0.022440392706872446
2021-04-16 14:59:50,1618585200000,2408.45,2436.0,2393.0,2430.0,5541.54,13465942.2,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.006414914156407573,-0.044987440054806996,-0.044987440054806996,-0.044987440054806996
2021-04-16 16:01:00,1618588800000,2430.0,2436.95,2406.8,2430.75,4499.84,10937986.08,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.009547325102880583,-0.053456790123456825,-0.053456790123456825,-0.053456790123456825
2021-04-16 16:59:59,1618592400000,2430.75,2442.0,2419.3,2427.9,3118.39,7571139.081,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.004710480304432714,-0.03346703692276043,-0.053748842949706915,-0.053748842949706915
2021-04-16 17:58:58,1618596000000,2427.9,2438.6,2403.25,2434.7,3054.54,7436888.538,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.010152806952510437,-0.014374562379010705,-0.052638082293339994,-0.052638082293339994
2021-04-16 19:00:08,1618599600000,2434.7,2438.0,2405.05,2430.7,2516.61,6117123.927,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.012178091756684453,-0.012917402554729462,-0.05528401856491556,-0.05528401856491556
2021-04-16 19:59:07,1618603200000,2430.7,2462.0,2423.45,2456.45,3746.86,9203974.247,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.0029826798864524624,-0.011293043156292351,-0.05372937836837122,-0.05372937836837122
2021-04-16 21:00:17,1618606800000,2456.45,2461.05,2441.5,2446.5,2262.53,5535279.645,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.006086018441246441,-0.021657269637077824,-0.06364876142400616,-0.06364876142400616
2021-04-16 21:59:16,1618610400000,2446.5,2453.9,2420.35,2420.7,2935.35,7105601.745,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.01068873901491931,-0.016942571019824163,-0.05984058859595344,-0.05984058859595344
2021-04-16 23:00:26,1618614000000,2420.7,2433.15,2418.7,2426.25,1634.73,3966263.6625,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.0008262072954104185,-0.0008262072954104185,-0.0498202999132482,-0.0498202999132482
2021-04-16 23:59:25,1618617600000,2426.25,2478.0,2426.25,2463.0,5479.4,13495762.2,2549.65,False,False,2549.65,False,False,,,,,,,,,,,,,0.0,-0.00311179804224634,-0.05199381761978365,-0.05199381761978365
2021-04-17 01:00:35,1618621200000,2463.0,2493.15,2463.0,2478.15,4114.24,10195703.856,2537.5,False,False,2549.65,False,False,,,,,,,,,,,,,0.0,-0.017986195696305392,-0.04612261469752331,-0.06613885505481125
2021-04-17 01:59:34,1618624800000,2478.15,2491.8,2477.05,2485.85,2152.32,5350344.672,2520.65,False,False,2549.65,False,False,,,,,,,,,,,,,-0.0004438795068901838,-0.0239896697132943,-0.03436030910154756,-0.07184795109254895
2021-04-17 03:00:44,1618628400000,2485.85,2494.45,2465.5,2486.7,3051.8,7588911.06,2512.5,False,False,2549.65,False,False,,,,,,,,,,,,,-0.00818633465414241,-0.023975702476014205,-0.03322807088118748,-0.07472293179395378
2021-04-17 03:59:43,1618632000000,2486.7,2495.8,2476.55,2482.4,1133.35,2813428.04,2500.95,False,False,2549.65,False,False,,,,,,,,,,,,,-0.004081714722322611,-0.009530703341778187,-0.03355853138697865,-0.07503920858969716
2021-04-17 05:00:53,1618635600000,2482.4,2485.0,2470.25,2478.05,1819.56,4508960.658,2495.8,False,False,2549.65,False,False,,,,,,,,,,,,,-0.004894456977118954,-0.006807927811795073,-0.031884466645182116,-0.07343699645504358
2021-04-17 05:59:52,1618639200000,2478.05,2482.3,2466.25,2469.1,1839.99,4543119.309,2495.8,False,False,2549.65,False,False,,,,,,,,,,,,,-0.004761808680212336,-0.00506446601158176,-0.029458646919957223,-0.071810496156252
2021-04-17 07:01:02,1618642800000,2469.1,2475.65,2454.45,2463.4,1749.87,4310629.758,2495.8,False,False,2549.65,False,False,,,,,,,,,,,,,-0.005933336033372521,-0.005933336033372521,-0.020412295978291722,-0.06844599246689077
2021-04-17 08:00:01,1618646400000,2463.4,2477.0,2463.4,2469.8,1652.94,4082431.212,2495.8,False,False,2549.65,False,False,,,,,,,,,,,,,0.0,-0.0036331899001381313,-0.018145652350410112,-0.06629049281480887
2021-04-17 08:58:59,1618650000000,2469.8,2472.25,2425.0,2438.35,4134.82,10082138.347,2495.8,False,False,2549.65,False,False,,,,,,,,,,,,,-0.018139120576564978,-0.018139120576564978,-0.020689934407644488,-0.06871001700542564
2021-04-17 10:00:09,1618653600000,2438.35,2445.95,2412.45,2421.05,3475.91,8415351.9055,2495.8,False,False,2549.65,False,False,,,,,,,,,,,,,-0.010621936965571017,-0.010621936965571017,-0.010621936965571017,-0.05669817704595321
2021-04-17 10:59:08,1618657200000,2421.05,2430.75,2396.0,2412.2,5576.55,13451753.91,2495.8,False,False,2549.65,False,False,,,,,,,,,,,,,-0.010346750376902658,-0.010346750376902658,-0.010346750376902658,-0.049957662997459885
2021-04-17 12:00:18,1618660800000,2412.2,2419.5,2389.4,2414.1,3790.85,9151490.985,2495.8,False,False,2549.65,False,False,,,,,,,,,,,,,-0.009451952574413286,-0.009451952574413286,-0.009451952574413286,-0.04647210015753251
2021-04-17 12:59:17,1618664400000,2414.1,2414.35,2375.0,2406.3,3636.11,8749571.493,2495.8,False,False,2549.65,False,False,,,,,,,,,,,,,-0.016196512157739908,-0.016196512157739908,-0.016196512157739908,-0.02680087817406065
2021-04-17 14:00:27,1618668000000,2406.3,2420.35,2380.5,2386.7,3284.35,7838758.145,2495.8,False,False,2549.65,False,False,,,,,,,,,,,,,-0.010721855130283082,-0.013007521921622483,-0.013007521921622483,-0.013007521921622483
2021-04-17 14:59:26,1618671600000,2386.7,2386.7,2332.0,2345.7,6288.75,14751520.875,2495.8,False,False,2549.65,False,False,,,,,,,,,,,,,-0.022918674320190985,-0.022918674320190985,-0.022918674320190985,-0.022918674320190985
2021-04-17 16:00:36,1618675200000,2345.7,2369.25,2316.9,2353.6,7714.23,18156211.728,2495.8,False,False,2549.65,False,False,,,,,,,,,,,,,-0.012277784882977247,-0.012277784882977247,-0.012277784882977247,-0.012277784882977247
2021-04-17 16:59:35,1618678800000,2353.6,2371.55,2324.45,2325.75,4559.59,10604466.4425,2495.8,False,False,2549.65,False,False,,,,,,,,,,,,,-0.012385282121006157,-0.015593133922501622,-0.015593133922501622,-0.015593133922501622
