Time,open,high,low,close,volume
2021.03.17 14:00,1767.8,1768.25,1755.65,1760.8,1720.11
2021.03.17 15:00,1760.8,1769.25,1742.5,1766.9,3145.86
2021.03.17 16:00,1766.9,1775.9,1762.1,1770.2,2175.58
2021.03.17 17:00,1770.2,1776.3,1761.75,1769.4,2946.02
2021.03.17 18:00,1769.4,1777.95,1759.95,1773.7,3335.41
2021.03.17 19:00,1773.7,1795.0,1769.25,1786.45,3173.3
2021.03.17 20:00,1786.45,1795.0,1784.65,1789.4,1689.69
2021.03.17 21:00,1789.4,1825.0,1789.4,1821.75,8502.42
2021.03.17 22:00,1821.75,1840.65,1820.0,1828.85,7614.49
2021.03.17 23:00,1828.85,1840.25,1813.65,1817.9,3896.84
2021.03.18 00:00,1817.9,1830.95,1812.0,1824.85,3177.4
2021.03.18 01:00,1824.85,1829.7,1817.0,1817.3,2698.51
2021.03.18 02:00,1817.3,1829.1,1812.15,1825.0,1811.47
2021.03.18 03:00,1825.0,1841.7,1813.3,1820.6,4010.06
2021.03.18 04:00,1820.6,1834.0,1820.6,1831.75,1562.5
2021.03.18 05:00,1831.75,1852.0,1831.75,1842.8,3093.3
2021.03.18 06:00,1842.8,1846.2,1832.6,1835.5,1556.35
2021.03.18 07:00,1835.5,1844.6,1828.3,1831.0,2604.22
2021.03.18 08:00,1831.0,1834.8,1826.05,1832.6,1414.21
2021.03.18 09:00,1832.6,1833.0,1820.5,1829.2,3144.33
2021.03.18 10:00,1829.2,1829.2,1811.0,1816.7,2834.06
2021.03.18 11:00,1816.7,1822.85,1807.1,1808.05,4231.87
2021.03.18 12:00,1808.05,1820.55,1807.0,1814.6,817.43
2021.03.18 13:00,1814.6,1823.0,1812.65,1821.35,1275.69
2021.03.18 14:00,1821.35,1821.35,1793.2,1801.8,3297.73
2021.03.18 15:00,1801.8,1801.8,1784.1,1798.85,2831.03
2021.03.18 16:00,1798.85,1801.5,1790.65,1793.1,2128.48
2021.03.18 17:00,1793.1,1801.0,1783.3,1790.95,4459.05
2021.03.18 18:00,1790.95,1826.85,1787.55,1823.05,4682.25
2021.03.18 19:00,1823.05,1833.0,1811.1,1812.45,4433.51
2021.03.18 20:00,1812.45,1824.05,1811.9,1819.45,1439.27
2021.03.18 21:00,1819.45,1824.25,1790.7,1795.25,4161.64
2021.03.18 22:00,1795.25,1798.5,1759.55,1769.2,4068.97
2021.03.18 23:00,1769.2,1780.7,1759.45,1774.8,2491.09
2021.03.19 00:00,1774.8,1788.8,1772.5,1782.75,1488.74
2021.03.19 01:00,1782.75,1795.35,1780.05,1781.4,1411.25
2021.03.19 02:00,1781.1,1792.3,1777.2,1778.0,1537.62
2021.03.19 03:00,1778.0,1778.05,1733.95,1759.9,8398.19
2021.03.19 04:00,1759.9,1778.1,1755.9,1777.65,1552.17
2021.03.19 05:00,1777.65,1785.9,1772.5,1776.2,3298.94
2021.03.19 06:00,1776.2,1784.5,1772.6,1780.95,1166.68
2021.03.19 07:00,1780.95,1791.95,1774.2,1782.1,1824.13
2021.03.19 08:00,1782.1,1805.95,1781.9,1803.45,3564.61
2021.03.19 09:00,1803.45,1809.0,1794.1,1799.25,1307.65
2021.03.19 10:00,1799.25,1802.25,1792.45,1792.8,975.41
2021.03.19 11:00,1793.9,1817.95,1787.35,1808.05,1939.51
2021.03.19 12:00,1808.05,1819.8,1801.0,1803.25,2240.06
2021.03.19 13:00,1803.25,1815.0,1801.5,1813.25,854.69
2021.03.19 14:00,1813.25,1822.45,1808.05,1819.5,2092.62
2021.03.19 15:00,1819.5,1828.2,1812.0,1814.25,5493.55
2021.03.19 16:00,1814.25,1814.55,1803.0,1809.05,5390.96
2021.03.19 17:00,1809.05,1818.95,1803.0,1818.5,2851.95
2021.03.19 18:00,1818.5,1826.05,1812.7,1823.05,1630.17
2021.03.19 19:00,1823.05,1830.8,1816.0,1824.55,4413.47
2021.03.19 20:00,1824.55,1826.4,1818.4,1823.65,1641.92
2021.03.19 21:00,1823.65,1826.9,1813.75,1825.2,1664.5
2021.03.19 22:00,1825.0,1829.7,1823.4,1829.2,1191.08
2021.03.19 23:00,1829.2,1843.35,1815.0,1819.3,4007.11
2021.03.20 00:00,1819.3,1833.1,1816.75,1827.45,1094.08
2021.03.20 01:00,1827.45,1827.7,1816.05,1821.85,1494.54
2021.03.20 02:00,1821.85,1822.45,1805.95,1811.4,2712.98
2021.03.20 03:00,1811.4,1819.3,1802.6,1817.05,3130.01
2021.03.20 04:00,1817.05,1829.5,1814.2,1825.9,1634.45
2021.03.20 05:00,1825.9,1837.0,1823.45,1829.8,3858.08
2021.03.20 06:00,1829.8,1835.0,1828.05,1834.55,1416.88
2021.03.20 07:00,1834.55,1844.0,1829.5,1830.75,2934.38
2021.03.20 08:00,1830.75,1830.85,1821.55,1823.7,1335.73
2021.03.20 09:00,1823.7,1828.55,1821.6,1822.65,565.01
2021.03.20 10:00,1822.65,1826.0,1818.05,1822.9,996.04
2021.03.20 11:00,1822.9,1831.35,1822.7,1831.35,735.24
2021.03.20 12:00,1831.35,1836.8,1829.75,1835.25,1267.19
2021.03.20 13:00,1835.25,1836.9,1829.5,1835.8,670.38
2021.03.20 14:00,1835.8,1848.95,1833.3,1843.9,1790.84
2021.03.20 15:00,1843.9,1845.75,1837.3,1844.0,1595.59
2021.03.20 16:00,1844.0,1872.65,1841.4,1847.4,11282.46
2021.03.20 17:00,1847.4,1852.7,1840.15,1851.6,3763.84
2021.03.20 18:00,1851.6,1859.6,1851.6,1855.7,1975.27
2021.03.20 19:00,1855.7,1859.4,1843.15,1845.85,2418.06
2021.03.20 20:00,1845.85,1849.85,1841.35,1846.3,1343.99
2021.03.20 21:00,1846.3,1852.4,1844.75,1845.4,1141.85
2021.03.20 22:00,1845.4,1852.8,1844.9,1848.4,349.74
2021.03.20 23:00,1848.4,1849.0,1821.75,1829.95,4962.0
2021.03.21 00:00,1829.95,1835.85,1826.1,1834.75,1005.06
2021.03.21 01:00,1834.75,1840.0,1830.2,1831.25,930.91
2021.03.21 02:00,1831.25,1831.25,1803.65,1806.85,5665.73
2021.03.21 03:00,1806.85,1817.75,1787.25,1805.65,5996.75
2021.03.21 04:00,1805.65,1811.45,1795.45,1802.55,2681.4
2021.03.21 05:00,1802.55,1802.55,1777.55,1784.2,3996.62
2021.03.21 06:00,1784.2,1790.25,1779.3,1787.65,1379.22
2021.03.21 07:00,1787.65,1787.7,1766.75,1770.1,4285.78
2021.03.21 08:00,1770.1,1779.7,1769.6,1777.95,1794.94
2021.03.21 09:00,1777.95,1787.1,1769.0,1777.35,2955.96
2021.03.21 10:00,1777.35,1784.8,1777.0,1781.6,1204.55
2021.03.21 11:00,1781.6,1787.15,1778.3,1786.15,1462.65
2021.03.21 12:00,1786.15,1786.4,1747.1,1765.75,5219.33
2021.03.21 13:00,1765.75,1774.6,1760.6,1769.35,1697.24
2021.03.21 14:00,1769.35,1775.65,1760.4,1773.5,1817.14
2021.03.21 15:00,1773.5,1773.55,1761.0,1769.3,1168.61
2021.03.21 16:00,1769.3,1788.8,1769.3,1785.7,3187.42
2021.03.21 17:00,1785.7,1788.45,1784.85,1786.55,610.41
2021.03.21 18:00,1786.55,1798.95,1786.2,1790.3,1900.33
2021.03.21 19:00,1790.3,1792.5,1778.0,1782.25,1388.54
2021.03.21 20:00,1782.25,1790.75,1781.55,1790.4,469.46
2021.03.21 21:00,1790.4,1797.9,1786.8,1795.75,514.21
2021.03.21 22:00,1795.75,1799.3,1795.35,1796.55,1167.89
2021.03.21 23:00,1796.55,1803.95,1795.05,1800.35,1529.97
2021.03.22 00:00,1800.35,1810.05,1799.1,1810.05,1157.22
2021.03.22 01:00,1810.05,1810.25,1787.05,1787.35,2480.9
2021.03.22 02:00,1787.35,1793.5,1778.75,1784.8,2058.16
2021.03.22 03:00,1784.8,1786.9,1756.0,1757.85,4557.58
2021.03.22 04:00,1757.85,1767.7,1755.3,1764.25,1857.77
2021.03.22 05:00,1764.25,1774.75,1757.55,1771.9,1910.08
2021.03.22 06:00,1771.9,1787.0,1771.1,1784.9,2984.61
2021.03.22 07:00,1784.9,1790.0,1780.85,1789.25,1643.66
2021.03.22 08:00,1789.25,1795.1,1782.3,1790.35,1449.15
2021.03.22 09:00,1790.35,1796.2,1790.3,1791.4,823.14
2021.03.22 10:00,1791.4,1797.0,1785.9,1790.05,2921.27
2021.03.22 11:00,1790.05,1791.15,1780.5,1782.2,1503.03
2021.03.22 12:00,1782.2,1783.45,1776.0,1783.4,901.75
2021.03.22 13:00,1783.4,1808.2,1781.4,1795.65,2033.77
2021.03.22 14:00,1795.65,1804.95,1791.85,1797.35,1335.63
2021.03.22 15:00,1797.35,1797.9,1776.8,1786.15,1517.72
2021.03.22 16:00,1785.9,1792.0,1768.4,1778.55,2176.53
2021.03.22 17:00,1778.55,1785.05,1774.6,1780.55,2416.49
2021.03.22 18:00,1780.55,1787.1,1777.5,1779.15,1240.19
2021.03.22 19:00,1779.15,1783.85,1760.0,1775.2,2418.16
2021.03.22 20:00,1775.2,1783.65,1770.1,1782.65,1239.97
2021.03.22 21:00,1782.65,1784.3,1770.55,1775.0,1234.67
2021.03.22 22:00,1775.0,1775.0,1738.65,1740.2,5316.49
2021.03.22 23:00,1740.2,1746.15,1673.0,1678.3,12818.86
2021.03.23 00:00,1678.3,1693.5,1660.0,1680.9,6239.72
2021.03.23 01:00,1680.9,1693.15,1654.45,1693.1,8369.41
2021.03.23 02:00,1694.45,1702.3,1681.05,1682.1,3433.99
2021.03.23 03:00,1682.1,1694.9,1668.65,1692.6,4439.76
2021.03.23 04:00,1692.6,1713.95,1688.75,1709.0,2529.55
2021.03.23 05:00,1709.0,1710.8,1690.05,1693.8,1292.2
2021.03.23 06:00,1693.8,1701.65,1689.35,1701.55,1586.41
2021.03.23 07:00,1701.55,1705.3,1688.1,1695.1,1858.53
2021.03.23 08:00,1695.1,1696.9,1666.8,1678.5,2539.79
2021.03.23 09:00,1678.5,1680.7,1653.75,1657.7,4100.84
2021.03.23 10:00,1657.7,1682.9,1657.15,1680.3,1997.11
2021.03.23 11:00,1680.3,1684.0,1667.8,1682.55,1389.1
2021.03.23 12:00,1682.55,1690.5,1679.15,1687.2,1104.45
2021.03.23 13:00,1687.2,1693.0,1685.8,1691.5,600.63
2021.03.23 14:00,1691.5,1696.6,1682.75,1688.4,1622.56
2021.03.23 15:00,1688.4,1711.6,1688.4,1704.4,2828.51
2021.03.23 16:00,1704.4,1718.0,1703.5,1708.1,2316.77
2021.03.23 17:00,1708.1,1713.8,1691.8,1708.8,3088.69
2021.03.23 18:00,1708.8,1714.05,1703.45,1704.85,1334.96
2021.03.23 19:00,1704.85,1721.0,1694.8,1710.55,3391.25
2021.03.23 20:00,1710.55,1718.95,1708.55,1715.8,1131.65
2021.03.23 21:00,1715.8,1721.15,1708.0,1709.0,956.64
2021.03.23 22:00,1709.0,1714.85,1693.85,1708.4,1791.2
2021.03.23 23:00,1708.4,1708.55,1671.2,1673.8,3862.34
2021.03.24 00:00,1673.8,1679.35,1661.0,1669.75,3820.4
2021.03.24 01:00,1669.75,1682.7,1665.6,1667.5,2404.16
2021.03.24 02:00,1667.5,1679.95,1665.35,1670.25,2434.31
2021.03.24 03:00,1670.25,1680.05,1649.85,1656.35,5513.21
2021.03.24 04:00,1656.35,1679.25,1653.4,1675.55,2359.18
2021.03.24 05:00,1675.55,1682.65,1671.95,1678.8,722.72
2021.03.24 06:00,1678.8,1686.7,1674.8,1681.2,2036.29
2021.03.24 07:00,1681.2,1690.2,1676.0,1678.6,3559.13
2021.03.24 08:00,1678.6,1683.75,1671.0,1673.8,1875.53
2021.03.24 09:00,1673.8,1686.0,1660.7,1681.85,3009.32
2021.03.24 10:00,1681.85,1700.0,1681.85,1695.7,2698.94
2021.03.24 11:00,1695.7,1717.8,1695.6,1712.3,3075.86
2021.03.24 12:00,1712.3,1718.45,1709.0,1712.25,1013.37
2021.03.24 13:00,1712.25,1718.8,1708.55,1716.2,908.6
2021.03.24 14:00,1716.2,1716.8,1708.45,1716.6,914.32
2021.03.24 15:00,1716.6,1741.5,1716.6,1734.7,4276.0
2021.03.24 16:00,1734.7,1736.7,1717.8,1726.0,2047.09
2021.03.24 17:00,1726.0,1729.9,1722.4,1723.1,1074.1
2021.03.24 18:00,1723.1,1729.5,1715.65,1722.85,944.35
2021.03.24 19:00,1722.85,1727.0,1704.0,1704.0,2330.93
2021.03.24 20:00,1704.0,1710.1,1697.1,1698.6,1670.09
2021.03.24 21:00,1698.6,1702.25,1667.3,1667.3,2980.24
2021.03.24 22:00,1667.3,1674.35,1626.0,1636.8,10973.09
2021.03.24 23:00,1636.8,1637.45,1581.05,1612.6,24469.88
2021.03.25 00:00,1612.6,1620.8,1597.0,1613.2,7662.37
2021.03.25 01:00,1613.2,1613.2,1544.7,1588.4,21217.28
2021.03.25 02:00,1588.4,1597.55,1576.2,1581.9,3507.05
2021.03.25 03:00,1581.9,1596.5,1573.0,1592.45,2246.38
2021.03.25 04:00,1592.45,1593.15,1554.25,1555.35,3500.71
2021.03.25 05:00,1555.35,1580.4,1549.55,1571.0,3201.75
2021.03.25 06:00,1571.0,1582.0,1561.2,1572.85,1036.21
2021.03.25 07:00,1572.85,1582.5,1565.25,1574.25,717.02
2021.03.25 08:00,1574.25,1591.9,1571.55,1587.6,2010.17
2021.03.25 09:00,1587.6,1599.05,1586.65,1596.15,1833.98
2021.03.25 10:00,1596.15,1597.55,1574.0,1574.0,2405.33
2021.03.25 11:00,1574.0,1605.0,1574.0,1597.85,2948.94
2021.03.25 12:00,1597.85,1612.0,1591.85,1610.5,1723.54
2021.03.25 13:00,1610.5,1619.25,1598.95,1617.55,1362.34
2021.03.25 14:00,1617.55,1621.35,1593.6,1593.6,3044.28
2021.03.25 15:00,1593.6,1601.0,1555.5,1578.95,6716.87
2021.03.25 16:00,1578.95,1603.85,1564.1,1598.95,3745.05
2021.03.25 17:00,1598.95,1615.2,1596.5,1601.8,2113.62
2021.03.25 18:00,1601.8,1604.7,1582.0,1597.25,2967.34
2021.03.25 19:00,1597.25,1607.2,1573.65,1594.55,4200.23
2021.03.25 20:00,1594.55,1610.0,1589.7,1605.5,1614.85
2021.03.25 21:00,1605.5,1621.0,1602.15,1612.9,2795.27
2021.03.25 22:00,1612.9,1616.6,1602.9,1606.6,1030.45
2021.03.25 23:00,1606.6,1613.9,1601.55,1604.05,953.06
2021.03.26 00:00,1604.05,1611.5,1599.0,1611.35,940.01
2021.03.26 01:00,1611.35,1618.1,1580.0,1584.35,3203.27
2021.03.26 02:00,1584.35,1595.25,1584.35,1588.45,2187.92
2021.03.26 03:00,1588.45,1630.0,1588.05,1621.65,3173.71
2021.03.26 04:00,1621.65,1629.2,1618.35,1627.55,2253.65
2021.03.26 05:00,1627.55,1628.8,1612.4,1614.25,2182.2
2021.03.26 06:00,1614.25,1625.75,1614.25,1620.75,2193.47
2021.03.26 07:00,1620.75,1623.0,1611.9,1620.1,1040.13
2021.03.26 08:00,1620.1,1626.55,1618.45,1623.5,715.39
2021.03.26 09:00,1623.5,1624.0,1616.0,1618.6,835.08
2021.03.26 10:00,1618.6,1637.0,1610.95,1628.95,2801.32
2021.03.26 11:00,1628.95,1637.95,1623.75,1625.9,2661.04
2021.03.26 12:00,1625.9,1630.55,1616.9,1619.7,1186.45
2021.03.26 13:00,1619.7,1626.8,1617.6,1625.1,776.08
2021.03.26 14:00,1625.1,1626.5,1614.0,1618.0,1015.26
2021.03.26 15:00,1618.0,1634.65,1615.0,1634.65,1501.78
2021.03.26 16:00,1634.65,1652.05,1628.75,1648.35,3642.71
2021.03.26 17:00,1648.35,1650.95,1640.3,1644.4,1157.24
2021.03.26 18:00,1644.4,1646.0,1636.7,1642.05,1028.64
2021.03.26 19:00,1642.05,1668.0,1635.6,1666.65,9389.68
2021.03.26 20:00,1666.65,1667.9,1657.5,1663.7,1482.51
2021.03.26 21:00,1663.7,1665.8,1654.0,1658.9,1111.85
2021.03.26 22:00,1658.9,1665.2,1655.6,1664.45,2774.02
2021.03.26 23:00,1664.45,1675.65,1662.6,1665.5,4090.9
2021.03.27 00:00,1665.5,1692.2,1664.65,1690.0,2634.24
2021.03.27 01:00,1690.0,1696.25,1677.95,1682.85,3189.18
2021.03.27 02:00,1682.85,1701.2,1681.0,1699.3,4111.42
2021.03.27 03:00,1699.3,1719.2,1695.3,1695.35,4869.97
2021.03.27 04:00,1695.35,1707.45,1688.8,1693.5,1642.95
2021.03.27 05:00,1693.5,1700.0,1688.5,1696.55,2690.46
2021.03.27 06:00,1696.55,1697.5,1690.35,1694.5,1868.74
2021.03.27 07:00,1694.5,1705.8,1692.55,1698.05,1109.77
2021.03.27 08:00,1698.05,1704.2,1693.25,1702.0,989.51
2021.03.27 09:00,1702.0,1705.35,1698.0,1700.0,2187.93
2021.03.27 10:00,1700.0,1700.85,1683.15,1692.2,998.25
2021.03.27 11:00,1692.2,1695.55,1683.6,1693.95,1059.02
2021.03.27 12:00,1693.95,1698.65,1689.5,1698.65,612.04
2021.03.27 13:00,1698.65,1702.0,1688.1,1689.05,1289.17
2021.03.27 14:00,1689.05,1689.05,1677.3,1682.45,1795.06
2021.03.27 15:00,1682.45,1686.0,1668.45,1679.5,1798.49
2021.03.27 16:00,1679.5,1688.0,1672.7,1684.9,1356.62
2021.03.27 17:00,1684.9,1684.9,1676.15,1681.95,766.21
2021.03.27 18:00,1681.95,1690.5,1680.3,1683.8,1137.18
2021.03.27 19:00,1683.8,1708.9,1683.8,1706.95,3039.94
2021.03.27 20:00,1706.95,1712.3,1705.25,1710.95,1894.99
2021.03.27 21:00,1710.95,1712.6,1701.5,1706.75,1185.83
2021.03.27 22:00,1706.75,1709.35,1702.6,1706.9,807.66
2021.03.27 23:00,1706.9,1720.6,1704.05,1719.0,1129.63
2021.03.28 00:00,1719.0,1731.9,1717.35,1729.0,2947.63
2021.03.28 01:00,1729.0,1733.8,1716.2,1724.45,2151.91
2021.03.28 02:00,1724.45,1727.1,1712.2,1713.75,2122.73
2021.03.28 03:00,1713.75,1717.2,1702.7,1711.05,2244.31
2021.03.28 04:00,1711.05,1715.2,1707.75,1713.8,756.02
2021.03.28 05:00,1713.8,1714.5,1707.2,1708.65,1732.57
2021.03.28 06:00,1708.65,1714.0,1708.25,1712.15,754.16
2021.03.28 07:00,1712.15,1722.2,1710.0,1719.45,1077.61
2021.03.28 08:00,1719.45,1723.7,1716.75,1722.05,539.81
2021.03.28 09:00,1722.05,1722.95,1711.0,1714.3,768.01
2021.03.28 10:00,1714.3,1719.2,1713.0,1718.6,435.45
2021.03.28 11:00,1718.6,1719.9,1712.3,1719.9,585.82
2021.03.28 12:00,1719.9,1726.7,1714.4,1715.85,1331.08
2021.03.28 13:00,1715.85,1716.45,1703.5,1712.55,1337.59
2021.03.28 14:00,1712.55,1712.55,1702.0,1706.0,816.53
2021.03.28 15:00,1706.0,1708.65,1684.55,1693.5,2004.4
2021.03.28 16:00,1693.5,1699.2,1692.65,1696.2,496.07
2021.03.28 17:00,1696.2,1702.4,1691.05,1701.05,1008.28
2021.03.28 18:00,1701.05,1710.75,1696.9,1710.0,1050.25
2021.03.28 19:00,1710.0,1714.5,1701.05,1705.6,1653.47
2021.03.28 20:00,1705.6,1709.75,1701.35,1704.75,619.39
2021.03.28 21:00,1704.75,1705.35,1675.0,1675.0,2190.98
2021.03.28 22:00,1675.0,1679.85,1662.85,1675.25,3002.11
2021.03.28 23:00,1675.25,1676.95,1666.6,1668.05,1113.32
2021.03.29 00:00,1668.05,1681.55,1667.2,1676.1,1147.52
2021.03.29 01:00,1676.1,1686.5,1672.2,1685.55,698.03
2021.03.29 02:00,1685.55,1689.5,1682.0,1687.9,1296.52
2021.03.29 03:00,1687.9,1693.35,1682.85,1685.7,1448.42
2021.03.29 04:00,1685.7,1688.4,1679.95,1685.75,871.16
2021.03.29 05:00,1685.75,1698.7,1685.25,1695.5,1108.23
2021.03.29 06:00,1695.5,1701.3,1695.5,1697.3,867.29
2021.03.29 07:00,1697.3,1702.2,1694.3,1698.2,1025.08
2021.03.29 08:00,1698.2,1700.5,1687.1,1690.5,2037.36
2021.03.29 09:00,1690.5,1698.65,1690.5,1698.5,845.75
2021.03.29 10:00,1698.5,1707.7,1698.5,1705.3,1280.52
2021.03.29 11:00,1705.3,1742.95,1704.3,1736.1,5805.09
2021.03.29 12:00,1736.1,1767.35,1736.1,1760.05,7969.47
2021.03.29 13:00,1760.05,1773.5,1755.65,1772.8,3838.43
2021.03.29 14:00,1772.8,1776.75,1763.4,1766.5,3050.87
2021.03.29 15:00,1766.5,1790.0,1766.5,1777.8,4139.04
2021.03.29 16:00,1777.8,1790.0,1770.3,1783.8,2268.78
2021.03.29 17:00,1783.8,1787.55,1778.25,1782.85,1970.11
2021.03.29 18:00,1782.85,1792.15,1762.2,1790.8,4598.59
2021.03.29 19:00,1790.8,1811.1,1778.9,1808.1,8029.94
2021.03.29 20:00,1808.1,1842.7,1804.45,1834.5,10379.13
2021.03.29 21:00,1834.5,1839.0,1818.0,1828.65,1606.38
2021.03.29 22:00,1828.65,1832.15,1810.4,1816.7,1389.16
2021.03.29 23:00,1816.7,1819.95,1808.2,1810.3,1035.43
2021.03.30 00:00,1810.3,1820.35,1808.65,1810.15,1093.5
2021.03.30 01:00,1810.15,1818.05,1808.8,1815.4,1373.51
2021.03.30 02:00,1815.4,1825.6,1800.4,1818.3,3016.55
2021.03.30 03:00,1818.3,1828.85,1813.0,1813.4,1870.62
2021.03.30 04:00,1813.4,1813.4,1802.55,1808.85,1627.28
2021.03.30 05:00,1808.85,1808.85,1789.45,1795.3,3260.4
2021.03.30 06:00,1795.3,1804.85,1794.2,1799.0,1664.74
2021.03.30 07:00,1799.0,1815.05,1790.05,1806.55,3644.61
2021.03.30 08:00,1806.55,1809.55,1800.35,1808.75,852.57
2021.03.30 09:00,1808.75,1824.95,1805.05,1818.45,2263.76
2021.03.30 10:00,1818.45,1825.6,1815.1,1819.5,1515.98
2021.03.30 11:00,1819.5,1822.5,1806.0,1816.4,2602.23
2021.03.30 12:00,1816.4,1838.6,1813.15,1836.3,3358.62
2021.03.30 13:00,1836.3,1849.95,1825.05,1837.5,4215.84
2021.03.30 14:00,1837.5,1851.0,1837.45,1849.95,1814.74
2021.03.30 15:00,1849.95,1850.1,1837.35,1841.2,4166.73
2021.03.30 16:00,1841.2,1844.4,1832.1,1833.2,2910.4
2021.03.30 17:00,1833.2,1842.5,1826.85,1837.0,1651.67
2021.03.30 18:00,1837.0,1841.0,1828.6,1831.0,3098.52
2021.03.30 19:00,1831.0,1837.0,1829.0,1831.95,1483.21
2021.03.30 20:00,1831.95,1837.2,1831.95,1836.9,1382.44
2021.03.30 21:00,1836.9,1847.2,1836.55,1844.1,2467.12
2021.03.30 22:00,1844.1,1861.2,1841.6,1861.05,2889.98
2021.03.30 23:00,1861.05,1862.9,1835.5,1840.85,2985.46
2021.03.31 00:00,1840.85,1847.85,1840.35,1845.3,862.74
2021.03.31 01:00,1845.3,1850.75,1838.95,1840.7,1343.8
2021.03.31 02:00,1840.7,1846.05,1838.95,1842.4,479.52
2021.03.31 03:00,1842.4,1860.0,1841.85,1859.95,3369.63
2021.03.31 04:00,1859.95,1864.55,1845.55,1849.25,5188.87
2021.03.31 05:00,1849.25,1849.25,1840.3,1841.15,2292.91
2021.03.31 06:00,1841.15,1841.15,1812.3,1825.0,5416.33
2021.03.31 07:00,1825.0,1829.15,1819.0,1826.9,2172.84
2021.03.31 08:00,1826.9,1834.9,1822.0,1833.0,1305.46
