Time,open,high,low,close,volume
2024.02.07 14:00,2354.49,2361.8,2353.18,2360.8,17688.22
2024.02.07 15:00,2360.8,2372.87,2360.06,2371.55,15773.38
2024.02.07 16:00,2371.55,2375.96,2364.23,2371.31,19326.31
2024.02.07 17:00,2371.31,2384.99,2361.1,2364.32,53519.7
2024.02.07 18:00,2364.32,2375.55,2359.61,2368.42,20033.44
2024.02.07 19:00,2368.42,2399.5,2367.14,2397.45,63788.64
2024.02.07 20:00,2397.45,2423.59,2395.21,2408.84,108989.69
2024.02.07 21:00,2408.84,2417.15,2404.02,2416.03,25781.09
2024.02.07 22:00,2416.03,2424.99,2411.33,2418.27,27560.05
2024.02.07 23:00,2418.27,2444.16,2418.24,2437.88,58742.17
2024.02.08 00:00,2437.88,2438.6,2423.76,2428.92,21070.21
2024.02.08 01:00,2428.92,2431.13,2420.25,2424.61,12727.83
2024.02.08 02:00,2424.61,2428.64,2421.54,2423.57,10362.78
2024.02.08 03:00,2423.57,2436.8,2422.17,2433.45,20644.95
2024.02.08 04:00,2433.45,2444.21,2428.69,2440.65,21398.88
2024.02.08 05:00,2440.65,2442.88,2429.07,2433.45,16042.08
2024.02.08 06:00,2433.45,2435.82,2431.11,2432.36,7301.76
2024.02.08 07:00,2432.36,2434.46,2425.01,2426.49,9458.7
2024.02.08 08:00,2426.49,2427.97,2421.51,2422.34,10232.02
2024.02.08 09:00,2422.34,2422.94,2418.24,2418.98,7045.66
2024.02.08 10:00,2418.98,2424.39,2410.12,2420.49,19871.4
2024.02.08 11:00,2420.49,2427.09,2420.13,2422.76,15042.74
2024.02.08 12:00,2422.76,2425.41,2418.77,2422.37,12817.02
2024.02.08 13:00,2422.37,2428.02,2418.95,2421.08,13479.44
2024.02.08 14:00,2421.08,2424.75,2414.6,2423.84,17086.02
2024.02.08 15:00,2423.84,2428.11,2415.95,2421.15,15454.25
2024.02.08 16:00,2421.15,2424.0,2415.74,2423.93,15436.31
2024.02.08 17:00,2423.93,2442.83,2418.03,2436.77,49172.46
2024.02.08 18:00,2436.77,2463.67,2427.32,2452.15,79111.29
2024.02.08 19:00,2452.15,2454.26,2411.55,2423.32,59340.01
2024.02.08 20:00,2423.32,2436.24,2416.13,2423.29,27648.31
2024.02.08 21:00,2423.29,2431.85,2419.1,2429.52,16346.63
2024.02.08 22:00,2429.52,2431.42,2419.5,2420.1,11734.86
2024.02.08 23:00,2420.1,2433.73,2419.58,2426.29,16414.46
2024.02.09 00:00,2426.29,2428.35,2420.28,2424.41,9655.55
2024.02.09 01:00,2424.41,2431.22,2422.18,2422.7,12721.53
2024.02.09 02:00,2422.7,2426.99,2415.89,2418.13,13563.34
2024.02.09 03:00,2418.13,2423.52,2417.76,2422.36,7170.33
2024.02.09 04:00,2422.36,2427.36,2421.0,2424.05,10507.35
2024.02.09 05:00,2424.05,2458.58,2422.12,2456.62,44306.18
2024.02.09 06:00,2456.62,2466.0,2441.44,2447.65,44313.7
2024.02.09 07:00,2447.65,2455.99,2441.84,2444.85,15403.64
2024.02.09 08:00,2444.85,2453.47,2438.3,2452.72,14636.79
2024.02.09 09:00,2452.72,2452.88,2445.03,2447.51,6770.71
2024.02.09 10:00,2447.51,2462.67,2447.08,2452.29,21560.26
2024.02.09 11:00,2452.29,2476.5,2452.11,2475.11,30269.57
2024.02.09 12:00,2475.11,2479.28,2464.92,2466.0,24278.54
2024.02.09 13:00,2466.0,2473.92,2460.8,2473.49,16741.21
2024.02.09 14:00,2473.49,2506.99,2464.26,2501.99,54557.23
2024.02.09 15:00,2501.99,2527.65,2496.89,2513.26,75188.74
2024.02.09 16:00,2513.26,2520.4,2508.84,2511.81,39549.05
2024.02.09 17:00,2511.81,2519.0,2478.78,2492.87,80646.89
2024.02.09 18:00,2492.87,2499.83,2475.2,2493.63,41479.3
2024.02.09 19:00,2493.63,2501.96,2476.48,2484.97,24373.91
2024.02.09 20:00,2484.97,2500.26,2483.0,2495.94,23055.0
2024.02.09 21:00,2495.94,2523.23,2492.22,2500.25,62272.16
2024.02.09 22:00,2500.25,2501.11,2480.08,2484.49,26574.07
2024.02.09 23:00,2484.49,2494.49,2484.48,2488.8,11812.86
2024.02.10 00:00,2488.8,2505.84,2481.97,2501.58,23243.88
2024.02.10 01:00,2501.58,2504.75,2485.8,2494.5,21172.36
2024.02.10 02:00,2494.5,2497.86,2484.0,2485.55,8647.19
2024.02.10 03:00,2485.55,2495.73,2483.33,2485.1,8352.96
2024.02.10 04:00,2485.1,2503.93,2481.8,2497.1,12516.96
2024.02.10 05:00,2497.1,2505.44,2495.19,2504.47,12432.95
2024.02.10 06:00,2504.47,2514.06,2504.47,2511.23,9295.31
2024.02.10 07:00,2511.23,2516.11,2505.3,2505.68,12353.83
2024.02.10 08:00,2505.68,2507.49,2499.33,2503.41,7557.68
2024.02.10 09:00,2503.41,2507.18,2502.49,2503.4,9497.5
2024.02.10 10:00,2503.4,2506.17,2492.52,2493.76,11804.8
2024.02.10 11:00,2493.76,2497.5,2483.61,2483.98,13380.31
2024.02.10 12:00,2483.98,2493.44,2483.73,2486.36,8435.91
2024.02.10 13:00,2486.36,2490.37,2470.17,2473.29,24561.23
2024.02.10 14:00,2473.29,2482.36,2472.44,2482.36,15360.2
2024.02.10 15:00,2482.36,2491.01,2479.84,2486.88,11981.95
2024.02.10 16:00,2486.88,2492.28,2480.1,2489.43,12487.75
2024.02.10 17:00,2489.43,2496.9,2487.5,2491.54,8657.2
2024.02.10 18:00,2491.54,2495.57,2487.61,2489.83,4956.5
2024.02.10 19:00,2489.83,2494.14,2486.63,2490.77,6256.94
2024.02.10 20:00,2490.77,2491.87,2482.4,2483.56,6985.12
2024.02.10 21:00,2483.56,2492.5,2482.06,2490.01,5786.33
2024.02.10 22:00,2490.01,2496.95,2488.03,2496.93,7971.57
2024.02.10 23:00,2496.93,2510.99,2492.3,2505.32,25012.67
2024.02.11 00:00,2505.32,2515.96,2505.32,2510.46,18521.27
2024.02.11 01:00,2510.46,2510.93,2490.08,2495.1,17682.29
2024.02.11 02:00,2495.1,2505.68,2493.75,2499.51,8811.9
2024.02.11 03:00,2499.51,2504.19,2493.01,2503.59,9425.01
2024.02.11 04:00,2503.59,2514.81,2502.3,2506.4,11494.96
2024.02.11 05:00,2506.4,2511.89,2504.21,2505.46,8301.54
2024.02.11 06:00,2505.46,2529.49,2504.07,2529.32,32125.22
2024.02.11 07:00,2529.32,2537.65,2513.35,2516.51,40529.25
2024.02.11 08:00,2516.51,2524.86,2516.07,2522.75,8285.18
2024.02.11 09:00,2522.75,2533.68,2520.4,2530.41,20529.28
2024.02.11 10:00,2530.41,2532.95,2521.74,2526.91,9945.15
2024.02.11 11:00,2526.91,2539.96,2522.45,2524.26,17167.87
2024.02.11 12:00,2524.26,2528.57,2520.22,2522.15,12856.07
2024.02.11 13:00,2522.15,2523.14,2509.9,2520.31,25591.54
2024.02.11 14:00,2520.31,2530.64,2519.13,2530.15,12067.64
2024.02.11 15:00,2530.15,2531.56,2519.59,2521.13,17915.39
2024.02.11 16:00,2521.13,2523.3,2507.77,2509.02,17260.22
2024.02.11 17:00,2509.02,2514.0,2503.19,2512.81,13703.83
2024.02.11 18:00,2512.81,2512.81,2503.7,2507.53,10728.39
2024.02.11 19:00,2507.53,2511.2,2499.49,2506.78,12820.91
2024.02.11 20:00,2506.78,2519.77,2506.63,2510.21,25114.37
2024.02.11 21:00,2510.21,2512.2,2495.3,2505.59,16510.46
2024.02.11 22:00,2505.59,2509.76,2503.65,2506.49,3847.95
2024.02.11 23:00,2506.49,2513.73,2492.01,2496.28,13317.58
2024.02.12 00:00,2496.28,2503.8,2494.78,2502.71,8939.11
2024.02.12 01:00,2502.71,2506.92,2497.55,2498.98,6189.63
2024.02.12 02:00,2498.98,2506.61,2496.79,2506.61,5937.59
2024.02.12 03:00,2506.61,2524.68,2504.3,2513.74,22512.36
2024.02.12 04:00,2513.74,2515.44,2504.36,2513.94,11080.77
2024.02.12 05:00,2513.94,2517.22,2491.25,2501.67,14915.48
2024.02.12 06:00,2501.67,2503.18,2495.49,2498.03,15457.74
2024.02.12 07:00,2498.03,2499.46,2492.0,2493.13,6725.53
2024.02.12 08:00,2493.13,2499.1,2492.31,2492.32,5981.48
2024.02.12 09:00,2492.32,2497.13,2478.65,2492.78,25295.0
2024.02.12 10:00,2492.78,2504.02,2489.82,2500.87,23894.68
2024.02.12 11:00,2500.87,2504.83,2488.06,2488.83,13584.1
2024.02.12 12:00,2488.83,2490.01,2470.74,2476.41,29859.2
2024.02.12 13:00,2476.41,2484.38,2471.63,2479.69,13693.18
2024.02.12 14:00,2479.69,2487.81,2475.3,2487.16,11336.24
2024.02.12 15:00,2487.16,2488.9,2479.87,2488.5,10077.22
2024.02.12 16:00,2488.5,2488.5,2481.98,2486.42,7841.75
2024.02.12 17:00,2486.42,2529.82,2485.72,2528.24,60401.28
2024.02.12 18:00,2528.24,2563.96,2520.55,2558.15,94788.88
2024.02.12 19:00,2558.15,2560.39,2535.78,2553.01,54908.13
2024.02.12 20:00,2553.01,2619.0,2550.41,2609.55,133704.55
2024.02.12 21:00,2609.55,2635.0,2603.87,2622.72,65994.76
2024.02.12 22:00,2622.72,2640.0,2609.0,2610.97,50161.46
2024.02.12 23:00,2610.97,2649.69,2610.96,2642.67,40291.66
2024.02.13 00:00,2642.67,2653.9,2629.05,2632.34,39617.47
2024.02.13 01:00,2632.34,2667.24,2632.34,2655.21,32268.48
2024.02.13 02:00,2655.21,2664.48,2646.85,2660.35,20355.39
2024.02.13 03:00,2660.35,2688.6,2660.35,2669.11,43578.72
2024.02.13 04:00,2669.11,2682.77,2665.0,2679.13,19718.37
2024.02.13 05:00,2679.13,2682.6,2655.76,2657.22,25764.8
2024.02.13 06:00,2657.22,2660.12,2638.0,2642.84,33418.12
2024.02.13 07:00,2642.84,2654.82,2640.04,2647.92,22546.73
2024.02.13 08:00,2647.92,2655.08,2644.41,2654.4,13685.13
2024.02.13 09:00,2654.4,2656.02,2645.84,2648.19,13165.98
2024.02.13 10:00,2648.19,2653.89,2641.6,2650.36,17219.6
2024.02.13 11:00,2650.36,2666.0,2648.24,2664.48,27924.12
2024.02.13 12:00,2664.48,2684.84,2658.0,2679.27,45018.18
2024.02.13 13:00,2679.27,2681.79,2665.2,2669.84,38363.37
2024.02.13 14:00,2669.84,2688.26,2659.28,2683.35,48472.84
2024.02.13 15:00,2683.35,2688.66,2668.57,2676.75,29874.79
2024.02.13 16:00,2676.75,2679.56,2613.6,2646.22,147981.29
2024.02.13 17:00,2646.22,2657.0,2590.24,2635.99,187914.54
2024.02.13 18:00,2635.99,2646.98,2611.25,2634.03,79444.89
2024.02.13 19:00,2634.03,2643.42,2602.22,2604.79,59135.01
2024.02.13 20:00,2604.79,2622.73,2593.42,2621.85,60625.47
2024.02.13 21:00,2621.85,2639.4,2620.01,2632.61,32661.83
2024.02.13 22:00,2632.61,2637.54,2610.37,2613.06,25980.8
2024.02.13 23:00,2613.06,2633.61,2612.35,2629.74,33012.0
2024.02.14 00:00,2629.74,2651.87,2628.69,2633.41,41846.57
2024.02.14 01:00,2633.41,2638.8,2617.45,2637.37,21716.89
2024.02.14 02:00,2637.37,2643.92,2628.02,2641.42,14741.91
2024.02.14 03:00,2641.42,2642.65,2624.31,2632.18,19017.83
2024.02.14 04:00,2632.18,2637.45,2621.81,2623.52,11021.58
2024.02.14 05:00,2623.52,2637.26,2618.94,2636.04,11430.62
2024.02.14 06:00,2636.04,2646.55,2635.56,2639.46,15194.66
2024.02.14 07:00,2639.46,2643.29,2622.21,2628.49,15526.66
2024.02.14 08:00,2628.49,2645.36,2628.37,2643.48,11788.79
2024.02.14 09:00,2643.48,2652.39,2641.83,2646.86,16213.01
2024.02.14 10:00,2646.86,2656.92,2646.86,2653.96,18322.54
2024.02.14 11:00,2653.96,2715.0,2649.15,2709.48,73272.01
2024.02.14 12:00,2709.48,2751.41,2709.1,2747.89,130986.54
2024.02.14 13:00,2747.89,2763.93,2741.12,2755.51,62712.47
2024.02.14 14:00,2755.51,2761.38,2740.37,2758.51,40219.07
2024.02.14 15:00,2758.51,2762.4,2735.18,2741.67,35375.0
2024.02.14 16:00,2741.67,2774.95,2740.6,2767.36,34793.16
2024.02.14 17:00,2767.36,2774.79,2754.56,2760.58,47668.47
2024.02.14 18:00,2760.58,2762.66,2732.01,2751.86,52473.37
2024.02.14 19:00,2751.86,2752.37,2730.79,2740.95,29170.42
2024.02.14 20:00,2740.95,2751.33,2735.79,2743.1,16094.47
2024.02.14 21:00,2743.1,2753.88,2728.01,2752.65,24826.61
2024.02.14 22:00,2752.65,2768.62,2742.22,2763.92,36428.88
2024.02.14 23:00,2763.92,2770.17,2757.21,2766.44,27518.74
2024.02.15 00:00,2766.44,2789.73,2757.75,2781.01,29106.61
2024.02.15 01:00,2781.01,2785.63,2765.06,2773.23,20654.71
2024.02.15 02:00,2773.23,2785.54,2769.45,2776.71,17758.1
2024.02.15 03:00,2776.71,2829.0,2773.02,2820.18,72264.63
2024.02.15 04:00,2820.18,2820.18,2773.26,2779.82,51628.86
2024.02.15 05:00,2779.82,2799.0,2777.82,2788.56,42181.49
2024.02.15 06:00,2788.56,2805.95,2787.83,2803.46,25657.42
2024.02.15 07:00,2803.46,2808.0,2785.34,2798.38,33563.25
2024.02.15 08:00,2798.38,2799.79,2758.5,2773.51,35658.22
2024.02.15 09:00,2773.51,2785.84,2771.56,2780.55,38889.9
2024.02.15 10:00,2780.55,2788.0,2762.34,2773.75,25399.39
2024.02.15 11:00,2773.75,2786.24,2770.55,2783.6,16110.79
2024.02.15 12:00,2783.6,2796.75,2782.41,2791.92,30764.3
2024.02.15 13:00,2791.92,2804.0,2788.4,2801.77,24733.72
2024.02.15 14:00,2801.77,2803.88,2785.39,2795.62,20813.73
2024.02.15 15:00,2795.62,2806.65,2778.0,2799.65,33541.46
2024.02.15 16:00,2799.65,2818.46,2792.25,2813.86,59323.67
2024.02.15 17:00,2813.86,2861.04,2802.11,2855.37,112190.1
2024.02.15 18:00,2855.37,2871.81,2816.03,2829.19,126247.59
2024.02.15 19:00,2829.19,2844.0,2804.43,2831.86,64937.71
2024.02.15 20:00,2831.86,2838.83,2815.14,2817.49,31255.61
2024.02.15 21:00,2817.49,2835.09,2809.15,2826.89,39653.21
2024.02.15 22:00,2826.89,2841.11,2812.32,2836.54,34403.25
2024.02.15 23:00,2836.54,2845.99,2815.83,2831.26,33936.88
2024.02.16 00:00,2831.26,2849.0,2788.33,2796.34,66820.65
2024.02.16 01:00,2796.34,2825.36,2793.64,2815.92,31359.26
2024.02.16 02:00,2815.92,2827.7,2812.53,2825.09,17301.57
2024.02.16 03:00,2825.09,2845.17,2822.72,2840.59,24119.6
2024.02.16 04:00,2840.59,2860.0,2839.24,2845.49,27118.08
2024.02.16 05:00,2845.49,2852.76,2838.51,2849.16,12101.46
2024.02.16 06:00,2849.16,2859.09,2842.1,2848.72,14474.02
2024.02.16 07:00,2848.72,2853.38,2837.3,2840.12,12169.84
2024.02.16 08:00,2840.12,2849.57,2838.02,2844.12,10734.27
2024.02.16 09:00,2844.12,2855.0,2832.3,2835.23,18881.15
2024.02.16 10:00,2835.23,2838.07,2813.27,2817.39,49102.76
2024.02.16 11:00,2817.39,2830.12,2815.0,2818.18,30313.7
2024.02.16 12:00,2818.18,2819.08,2795.4,2811.15,38012.18
2024.02.16 13:00,2811.15,2830.58,2806.82,2830.08,25258.93
2024.02.16 14:00,2830.08,2837.98,2821.66,2825.69,27428.56
2024.02.16 15:00,2825.69,2850.63,2820.68,2846.74,29191.17
2024.02.16 16:00,2846.74,2849.98,2828.42,2842.13,47161.18
2024.02.16 17:00,2842.13,2846.49,2781.28,2799.38,93142.09
2024.02.16 18:00,2799.38,2799.38,2730.01,2776.93,122940.09
2024.02.16 19:00,2776.93,2809.05,2773.54,2786.76,59445.8
2024.02.16 20:00,2786.76,2792.4,2767.56,2779.17,31821.57
2024.02.16 21:00,2779.17,2784.49,2766.21,2782.58,24109.17
2024.02.16 22:00,2782.58,2787.74,2757.55,2764.04,24674.99
2024.02.16 23:00,2764.04,2783.16,2759.55,2782.82,19536.29
2024.02.17 00:00,2782.82,2794.13,2775.93,2792.4,19087.43
2024.02.17 01:00,2792.4,2792.76,2786.41,2790.7,6796.15
2024.02.17 02:00,2790.7,2812.5,2788.46,2804.05,25194.38
2024.02.17 03:00,2804.05,2806.38,2797.79,2798.6,10121.57
2024.02.17 04:00,2798.6,2799.57,2779.04,2788.47,20833.03
